# Kingdom of Loathing Item Database
# Compiled by Max Demian
#
# Latest Item: 1303
# Date: 09/29/2005
#
# Please credit if you use in your own project

976	818553910	tiny plastic barrrnacle
977	128596715	tiny plastic howling balloon monkey
978	575111055	tiny plastic stab bat
979	437335367	tiny plastic grue
980	782461576	tiny plastic blood-faced volleyball
981	509677185	tiny plastic ghuol whelp
982	141936665	tiny plastic baby gravy fairy
983	987232178	tiny plastic cocoabo
984	542443188	tiny plastic star starfish
985	493318137	tiny plastic ghost pickle on a stick
986	534203164	tiny plastic killer bee
987	633909836	tiny plastic Cheshire bat
988	727439462	tiny plastic coffee pixie
989	624148858	tiny plastic bitchin' meatcar
990	521569533	tiny plastic hermit
991	440543108	tiny plastic Boris
992	485391755	tiny plastic Jarlsberg
993	497915174	tiny plastic Sneaky Pete
994	720740527	tiny plastic Susie
995	445725238	Lucky Surprise Egg
996
997
998	918664629	maiden wig
999	724217237	maid head
1000	894903307	Meat maid
1001
1002	362463357	Xlyinia's notebook
1003	64228878	soda water
1004	404704502	bottle of tequila
1005	240193198	boxed wine
1006	793265634	cherry
1007	330145487	coconut shell
1008	145169884	magical ice cubes
1009	214912956	vodka martini
1010	333520936	whiskey and soda
1011	813941563	monkey wrench
1012	364240109	tequila sunrise
1013	973252386	margarita
1014	772829775	strawberry wine
1015	684552610	wine spritzer
1016	773813277	perpendicular hula
1017	613833670	ducha de oro
1018	609859151	calle de miel
1019	437471368	dry vodka martini
1020	939117921	old-fashioned
1021	907880155	tequila with training wheels
1022	421347568	sangria
1023	413208249	vesper
1024	281196346	bodyslam
1025	806328750	sangria del diablo
1026	541522394	Valentine
1027	601839986	whip kit
1028	541841701	buckler buckle
1029	958962548	hippo whip
1030	833503286	penguin whip
1031	666189350	yak whip
1032	775179030	gnauga hide whip
1033	407792950	gnauga hide
1034	965309812	hippo skin buckler
1035	824708143	penguin skin buckler
1036	743401701	yak skin buckler
1037	540193269	gnauga hide buckler
1038	126579678	Connery's Elixir of Audacity
1039
1040	352270676	lucky Tam O'Shanter
1041	964503920	green beer
1042	402156903	string of red beads
1043	341254157	string of blue beads
1044	528180526	string of green beads
1045	140318770	cheap plastic bottle opener
1046	230629288	orange traffic cone
1047	557858370	N. O. Beer
1048	191850697	red striped oyster egg
1049	546956743	red polka-dot oyster egg
1050	259099692	red paisley oyster egg
1051	621382063	red plastic oyster egg
1052	802228268	blue striped oyster egg
1053	906441157	blue polka-dot oyster egg
1054	830700850	blue paisley oyster egg
1055	758076900	blue plastic oyster egg
1056	949412086	puce striped oyster egg
1057	680274715	puce polka-dot oyster egg
1058	239429613	puce paisley oyster egg
1059	125755641	puce plastic oyster egg
1060	315341531	mauve striped oyster egg
1061	279811171	mauve polka-dot oyster egg
1062	453800841	mauve paisley oyster egg
1063	452250074	mauve plastic oyster egg
1064	545120309	lavender striped oyster egg
1065	249851130	lavender polka-dot oyster egg
1066	858271533	lavender paisley oyster egg
1067	576387515	lavender plastic oyster egg
1068	659584357	black striped oyster egg
1069	629796742	black polka-dot oyster egg
1070	858773065	black paisley oyster egg
1071	547613905	black plastic oyster egg
1072	585429516	off-white striped oyster egg
1073	574301522	off-white polka-dot oyster egg
1074	279307073	off-white paisley oyster egg
1075	679244153	off-white plastic oyster egg
1076	736474975	yellow striped oyster egg
1077	986100263	yellow polka-dot oyster egg
1078	338008986	yellow paisley oyster egg
1079	211374896	yellow plastic oyster egg
1080	66447788	oyster basket
1081	593100912	emo roe
1082	651082192	gazing shoes
1083	262478104	personal raindrop
1084	642977204	rainbow tie
1085	150260282	clockwork widget
1086	732537491	clockwork thingamajig
1087	270767427	clockwork doohickey
1088	807421909	clockwork clockwise dome
1089	196767277	clockwork spine
1090	879600306	clockwork rings
1091	587287336	clockwork claws
1092	837370143	clockwork sheet
1093	958801604	clockwork counterclockwise dome
1094	397320792	clockwork sphere
1095	451323108	deactivated MicroMechaMech
1096	522619640	clockwork endoskeleton
1097	784552896	clockwork hat
1098	452265075	clockwork trench coat
1099	781471734	clockwork pants
1100	953712819	gnauga hide chaps
1101	10030401	false eyelashes
1102	43200001	targeting chip
1103	121283016	unwound clockwork grapefruit
1104	43200431	tiny Mountie hat
1105	573806281	clockwork bartender head
1106	296055914	clockwork chef head
1107	313409688	clockwork maid head
1108	402948759	clockwork detective skull
1109	385711522	clockwork bartender-head-in-the-box
1110	617735256	clockwork chef-head-in-the-box
1111	724965641	clockwork bartender-in-the-box
1112	805166107	clockwork chef-in-the-box
1113	119881312	clockwork maid
1114	566765807	tisket
1115	598623036	tasket
1116	272150426	annoying pitchfork
1117	4440444	Stupid University Diploma
1118	783161030	pregnant flaming mushroom
1119	148465385	pregnant frozen mushroom
1120	167284460	pregnant stinky mushroom
1121	372634791	inexplicably glowing rock
1122	738899295	spooky fairy gravy
1123	315478075	halfberd
1124	865375940	small leather glove
1125	468157627	spooky glove
1126	975261393	enchanted toothpick
1127	595212181	tiny ninja sword
1128	822183736	teeny-tiny ninja stars
1129	658229577	sequined fez
1130	602702042	blank white card
1131	398486949	beet
1132	257096949	Totally Gay Claymore
1133	947229505	star shirt
1134	590801881	spooky cosmetics bag
1135	126179968	spooky eyeliner
1136	821460350	spooky lipstick
1137	894321682	spooky bicycle chain
1138	426244293	mushroom fermenting solution
1139	964226131	flaming mushroom wine
1140	119868630	icy mushroom wine
1141	190677763	stinky mushroom wine
1142	243958971	pointy mushroom wine
1143	382004779	flat mushroom wine
1144	943147281	cool mushroom wine
1145	379422650	knob mushroom wine
1146	183815508	knoll mushroom wine
1147	146985703	spooky mushroom wine
1148	173591224	shot of flower schnapps
1149	613202150	flower petal pie
1150	987274542	bottle of single-barrel whiskey
1151	434938162	giant discarded plastic fork
1152	352170676	miniature gravy-covered maypole
1153	987474542	Retenez L'Herbe Paté
1154	947696360	Breathetastic™ Premium Canned Air
1155	880040707	letter from King Ralph XI
1156
1157	312278075	wholeberd
1158	208619711	Meleegra™ pills
1159	414783196	mariachi G-string
1160	465947106	irate sombrero
1161	808957762	pile of candy
1162	448002422	handsomeness potion
1163	445404749	marzipan skull
1164	295145140	poultrygeist
1165	203163475	hovering sombrero
1166	642237204	tiny maracas
1167	546961999	plain brown wrapper
1168	938194457	less-than-three-shaped box
1169	558617858	exactly-three-shaped box
1170	288094597	chocolate box
1171	620396812	miniature coffin
1172	572164409	solid asbestos box
1173	512858222	solid linoleum box
1174	589369829	solid chrome box
1175	755107532	cryptic puzzle box
1176	980209654	refrigerated biohazard container
1177	206018702	magnetic field
1178	964067424	potted cactus
1179	146801132	daisy
1180	523298616	potted fern
1181	431249788	tulip
1182	163834779	Venus flytrap
1183	689514440	all-purpose flower
1184	687107726	exotic orchid
1185	425699731	long-stemmed rose
1186	584987579	gilded lily
1187	290796411	deadly nightshade
1188	707293592	black lotus
1189	873337299	stuffed can of asparagus
1190	780687415	stuffed dodecapede
1191	396845296	stuffed ghuol whelp
1192	235157836	stuffed zmobie
1193	846526371	Raggedy Hippy doll
1194	693610686	stuffed stab bat
1195	664697824	apathetic lizardman doll
1196	453172157	stuffed yeti
1197	903023997	stuffed Mob Penguin
1198	646526666	stuffed sabre-toothed lime
1199	990619054	giant stuffed bugbear
1200	356171523	mugcake
1201	988687424	urinal cake
1202	401651664	Happy Birthday, Claude! cake
1203	948675990	personalized birthday cake
1204	617432738	three-tiered wedding cake
1205	295880611	babycakes
1206	551385568	blue velvet cake
1207	657000980	congratulatory cake
1208	806228405	angel-food cake
1209	307634937	devil's-food cake
1210	290388850	birthday party jellybean cheesecake
1211	384212321	white balloon
1212	472009472	green balloon
1213	886079507	heart-shaped balloon
1214	938524663	anniversary balloon
1215	951309786	Mylar balloon
1216	894037731	Kevlar balloon
1217	482472723	thought balloon
1218	515469755	rat head balloon
1219	957622815	mini-zeppelin
1220	776019712	Mr. Balloon
1221	814985131	red balloon
1222	712704501	Mr. Eh?
1223
1224	413998190	stainless steel shillelagh
1225	596081188	stainless steel skullcap
1226	905451544	stainless steel solitaire
1227	321944533	stainless steel scarf
1228	235417138	stainless steel slacks
1229	301172153	stainless steel suspenders
1230	179184971	plexiglass pike pike
1231	954817595	plexiglass pith helmet
1232	611681149	plexiglass pocketwatch
1233	445862793	plexiglass pinky ring
1234	294790810	plexiglass pants
1235	197356494	plexiglass pendant
1236	131541243	hockey stick of furious angry rage
1237	303293572	tapped black lotus
1238	523923185	flaming glowsticks
1239	441655763	iced-out bling
1240	285690721	limburger biker boots
1241	482935691	miniature carton of clove cigarettes
1242	487309846	deflated inflatable dodecapede
1243	466418961	toy six-seater hovercraft
1244	712302065	Glass Balls of the Goblin King
1245	711234565	Cape of the Goblin King
1246	116165723	rib of the Bonerdagon
1247	507415352	vertebra of the Bonerdagon
1248	226168903	Bonerdagon necklace
1249	944109874	Boss Bat britches
1250	994189224	Boss Bat bling
1251 	273357275	Knob shroomkabob
1252	825661018	spooky shroomkabob
1253	644012356	jumping beans
1254	720802249	jumping bean burrito
1255	670838680	spicy jumping bean burrito
1256	853843462	insanely spicy jumping bean burrito
1257	657207549	rat scrapple
1258	836910267	pail of pretentious paint
1259	231159288	yellow traffic cone
1260	876876676	wax lips
1261	409738324	Hatorade
1262	45856525	off-hand balloon
1263	728686242	pygmy bugbear shaman
1264	397212048	tiny nose-bone fetish
1265	151059179	box of sunshine
1266	142099004	gloomy black mushroom
1267	668445632	dead mimic
1268	183375623	pine wand
1269	997985875	ebony wand
1270	123395176	hexagonal wand
1271	449357199	aluminum wand
1272	783516934	marble wand
1273	239575926	magic lamp
1274	581570215	Medicinal Herb's medicinal herbs
1275	121934420	basic meat skirt
1276	550617348	Otorian Battle Scar
1277	343077782	basic meat kilt
1278	954312315	sticky meat skirt
1279	494450165	sticky meat kilt
1280	600277944	penguinskin mini-skirt
1281	703833213	penguinskin mini-kilt
1282	808239271	yakskin skirt
1283	933548287	yakskin kilt
1284	992224386	hippopotamus skirt
1285	374557498	hippopotamus kilt
1286	510524733	furry skirt
1287	955712506	furry kilt
1288	350063955	gnauga hide skirt
1289	690479665	gnauga hide kilt
1290	496117071	cheap wind-up clock
1291	253195678	Jekyllin hide belt
1292	913679616	skirt / kilt kit
1293	325016105	ring of adornment
1294	863797510	ring of increase damage
1295	665035601	ring of gain strength
1296	919058112	ring of cold resistance
1297	713290248	ring of fire resistanc
1298	401860894	ring of conflict
1299	688927956	pirate hook
1300	123353646	monster bait
1301	119071035	deodorant
1302	406730890	reodorant
1303	422099540	Mjolnir Jr.
1304	440819786	doppelshifter egg
1305	589480055	tiny makeup kit
1306	250843485	red traffic cone
1307	999633755	calm attention-deficit demon
1308	520976668	unwound cymbal-playing monkey
1309	318220841	attention spanner
1310	611209144	funky brass fez
1311	426024809	comfy blanket
1312	442211696	Baron Von Ratsworth's monocle
1313	147167320	Baron Von Ratsworth's money clip
1314	828584278	Baron Von Ratsworth's tophat
1315	902660681	rose-colored glasses
1316	347944209	facsimile dictionary
1317	960128590	blood flower
1318	926885042	lovecat tail
1319	510934356	plastic passion fruit
1320	166041984	questionable taco
1321	627835576	Doc's Miracle Cure
1322	466639180	petrified time
1323	138957006	time helmet
1324	386308707	time trousers
1325	308593657	time sword
1326	781324978	Dyspepsi-Cola helmet
1327	278938472	Cloaca-Cola shield
1328	838309344	Cloaca-Cola fatigues
1329	976658030	Dyspepsi-Cola shield
1330	647644853	Dyspepsi-Cola fatigues
1331	718230343	Cloaca-Cola helmet
1332	907856264	Cloaca-Cola knapsack
1333	630937003	Dyspepsi-Cola knapsack
1334	543518940	Cloaca-Cola
1335	518906130	Dyspepsi grenade
1336	186335395	Cloaca grenade
1337
1338	880589942	Dyspepsi-Cola d-rations
1339	673806092	Cloaca-Cola c-rations
1340	536353074	Cloaca-Cola-issue combat knife
1341	659021952	Dyspepsi-Cola-issue canteen
1342	294311958	picture of a dead guy's girlfriend
1343	189185945	zombie pineal gland
1344	596083107	Gummi-Gnauga
1345	864629267	Now and Earlier
1346	838465886	Sugar Cog
1347	785695011	loaded serum blowgun
1348	185589064	empty blowgun
1349	669007423	miniscule temporal rip
1350	161268408	1.21 jigawatts
1351	202054250	giant pinky ring
1352	513927354	redrum
1353	633811787	ninja pirate zombie robot
1354	207804188	pile of shiny pebbles
1355	791966504	bowl of oriole's nest soup
1356	979085501	bunny liver
1357	709454102	Mt. Noob Pale Ale
1358	271254707	pirate zombie head
1359	959802882	ninja pirate zombie robot head
1360	520455613	pirate zombie robot head
1361	451451982	disembodied smile
1362
1363	293826918	clockwork pirate skull
1364	300181440	rhesus monkey
1365	927393854	tofurkey leg
1366	187710179	tofurkey gravy
1367	180465749	herbal stuffing
1368	425035847	can-shaped gelatinous cranberry sauce
1369	765275471	candied yams
1370	207313479	rhinestone cowboy shirt
1371	891706686	gingham blouse
1372	351762089	souvenir ski t-shirt
1373	174137535	sweet nutcracker
1374	157245066	metal mandible
1375	690354273	tiny plastic Crimbo wreath
1376	811953481	tiny plastic Uncle Crimbo
1377	757679359	tiny plastic Crimbo elf
1378	266948426	tiny plastic sweet nutcracker
1379	396042578	tiny plastic Crimbo reindeer
1380
1381	775883133	aspirin
1382	862055780	fancy chocolate
1383	131340151	length of string
1384	350584806	googly eye
1385	542434584	stuffing
1386	980286026	felt
1387	356512263	wooden block
1388	251533125	toy wheel
1389	866359737	yo-yo
1390	329670804	top
1391	598617076	ball
1392	873567675	kite
1393	713814020	pet rock
1394	175744599	stuffed doppelshifter
1395	350981439	teddy bear
1396	924536605	duck-on-a-string
1397	439090073	toy soldier
1398	273905943	doll house
1399	956604439	toy train
1400	116319071	marionette
1401	900358344	sock monkey
1402	290943490	rag doll
1403	405963757	can of fake snow
1404	758126558	colored-light "necklace"
1405	321694681	tree skirt
1406	542679578	wreath-shaped Crimbo cookie
1407	122884726	bell-shaped Crimbo cookie
1408	512653322	tree-shaped Crimbo cookie
1409	652518773	Unionize The Elves sign
1410	699173079	sleeping snowy owl
1411	349463372	tome of snowcone summoning
1412	478583189	purple snowcone
1413	752326401	green snowcone
1414	448523646	orange snowcone
1415	912688293	red snowcone
1416	967532252	blue snowcone
1417	940178409	black snowcone
1418	214450674	Pretty Predator Clawicure Kit
1419	834235395	teddy bear sewing kit
1420	381637331	green traffic cone
1421	714129670	Scandalously Skimpy Bikini
1422	786113532	Sombrero De Vida
1423	244124059	iceberglet
1424	132099396	ice sickle
1425	392501175	ice baby
1426	511202001	ice pick
1427	806375744	ice skates
1428	139931540	grue egg omelette
1429	114581568	roll of drink tickets
1430	590939155	pregnant gloomy black mushroom
1431	266780479	pregnant oily golden mushroom
1432	857416597	oily golden mushroom
1433	160382985	fruit bowl
1434	593246625	fruit basket
1435	398407608	hot pink lipstick
1436	203741164	hot stuffing
1437	262479555	useless powder
1438	118084156	twinkly powder
1439	283451957	hot powder
1440	568651176	cold powder
1441	958687925	spooky powder
1442	689907634	stench powder
1443	134170686	sleaze powder
1444	640354330	twinkly nuggets
1445	211393758	hot nuggets
1446	602336846	cold nuggets
1447	341612749	spooky nuggets
1448	582403510	stench nuggets
1449	487343916	sleaze nuggets
1450	503220568	twinkly wad
1451	802361695	hot wad
1452	787406705	cold wad
1453	346006884	spooky wad
1454	546916092	stench wad
1455	273925143	sleaze wad
1456	465944073	double daisy
1457	703683283	miniature stuffed Goth Giant
1458	980784871	Valentine's Day cake
1459	653803530	arrow'd heart balloon
1460	955425771	black velvet box
1461	579216550	squashed frog
1462	191554922	eye of newt
1463	406159950	salamander spleen
1464	869001844	sleazy fairy gravy
1465	294855220	suede shortsword
1466	578565532	bamboo bokuto
1467	325365981	25-meat staff
1468	547897824	two-handed depthsword
1469	715046791	bill bec-de-bardiche glaive-guisarme
1470	536266629	lead yo-yo
1471	993832061	slightly peevedbow
1472	240242422	sack of doorknobs
1473	307219214	lucky ball-and-chain
1474	415856720	automatic catapult
1475	750653101	pentacorn hat
1476	193634363	goofily-plumed helmet
1477	580146957	yellow plastic hard hat
1478	359474761	wooden salad bowl
1479	961239745	football helmet
1480	122251510	chain-mail monokini
1481	174384062	junk-mail pants
1482	413652134	paper-plate-mail pants
1483	236081433	troutpiece
1484	143373243	alpha-mail pants
1485	136469403	lucky rabbit's foot
1486	927359626	massive bag of catnip
1487	250702394	hang glider
1488	303342194	March hat
1489	159485492	miniature dormouse
1490	499971758	chopsticks
1491	777734706	rice bowl
1492	548791558	ninja mop
1493	519057602	ridiculously overelaborate ninja weapon
1494	274334119	sugar-coated pine cone
1495	219278794	blue traffic cone
1496	823384974	gloomy mushroom wine
1497	585493054	oily mushroom wine
1498	609823250	McPhee's Grimoire of Hilarious Object Summoning
1499	900614362	whoopie cushion
1500	486691439	fake fake vomit
1501	553549138	explosion-flavored chewing gum
1502	574804473	clown hammer
1503	466647669	rubber emo roe
1504	902814366	yellow snowcone
1505	899463113	magical ice cube with a fly in it
1506	156547621	calle de miel with a fly in it
1507	237474151	rockin' wagon with a fly in it
1508	596795087	perpendicular hula with a fly in it
1509	684534052	slap and tickle with a fly in it
1510	274299402	bag of airline peanuts
1511	826737671	fake hand
1512	972920674	Knob Goblin pet-buffing spray
1513	588931144	Knob Goblin learning pill
1514	883126629	Knob Goblin eyedrops
1515	618000270	Knob Goblin nasal spray
1516	186460114	KWE-brand transistor radio
1517
1518	446675937	vampire heart
1519	198576981	Talisman of Bakula
1520	734862192	Radio KoL Coffee Mug
1521	583310077	Frank Gorshin trophy
1522	243892104	Radio Free Jersey
1523	694242575	bottle of used blood
1524	931763248	wind-up chattering teeth
1525	770189132	joybuzzer
1526	770189132	pet rock "Snooty" disguise
1527	295507224	diamond-studded fronts
1528	918456221	portable corkscrew
1529	583705083	St. Sneaky Pete's Day goodies basket
1530	885049658	fake plastic grass
1531	761419701	grass skirt
1532	173784115	grass hat
1533	562599473	grass blade
1534	588738049	raffle prize box
1535
1536	228156172	homeless hobo spirit
1537	659845184	weegee sqouija
1538	241990328	sparkly engagement ring
1539	371800199	lucky Tam O'Shatner
1540	910029669	Grimacite goggles
1541	884738489	Grimacite glaive
1542	606374079	Grimacite greaves
1543	306546400	Grimacite garter
1544	943696283	Grimacite galoshes
1545	427165547	Grimacite gorget
1546	136632175	Grimacite guayabera
1547	255393659	Codex of Capsaicin Conjuration
1548	947111850	Gazpacho's Glacial Grimoire
1549	768404561	MSG
1550	948184900	second-hand knockoff engagement ring
1551	174093721	bottle of Domesticated Turkey
1552	990285202	bottle of Definit
1553	722764479	bottle of Calcutta Emerald
1554	976812603	bottle of Lieutenant Freeman
1555	142180127	bottle of Jorge Sinsonte
1556	743810388	boxed champagne
1557	722478345	kumquat
1558	812913725	tangerine
1559	898021546	tonic water
1560	745814141	cocktail onion
1561	544757027	raspberry
1562	395663447	kiwi
1563	672455481	whiskey bittersweet
1564	782817773	mimosette
1565	255615817	tequila sunset
1566	416364014	zmobie
1567	846304712	gin and tonic
1568	131549816	vodka and tonic
1569	948329555	vodka gibson
1570	585531284	gibson
1571	169302876	parisian cathouse
1572	967782013	rabbit punch
1573	986635723	caipifruta
1574	786210282	teqiwila
1575	399917071	Divine
1576	906458312	Gordon Bennet
1577	798649121	tangarita
1578	651195970	mandarina colada
1579	237514263	gimlet
1580	252231956	yellow brick road
1581	936760207	vodka stratocaster
1582	803710671	neuromancer
1583	120055462	prussian cathouse
1584	934455536	Mae West
1585	275197081	Mon Tiki
1586	569727989	teqiwila slammer
1587	250168460	Knob lo mein
1588	785261814	asparagus lo mein
1589	147855943	Knoll lo mein
1590	833636863	spooky lo mein
1591	504475834	olive lo mein
1592	621831967	hot hi mein
1593	732413017	cold hi mein
1594	793246154	spooky hi mein
1595	594413308	stinky hi mein
1596	263373458	sleazy hi mein
1597	914015743	Junior LAAAAME merit badge
1598	382823864	Senior LAAAAME merit badge
1599	224353604	jazz soap
1600	615496606	tangarita with a fly in it
1601	440247765	mandarina colada with a fly in it
1602	978043304	prussian cathouse with a fly in it
1603	637723210	Mae West with a fly in it
1604	695048778	astronaut ice-cream
1605	513832221	delectable catalyst
1606	873886262	ultimate wad
1607	144480035	libation of liveliness
1608	454119392	eyedrops of the ermine
1609	405137518	perfume of prejudice
1610	732972916	eyedrops of the ocelot
1611	844921127	potent potion of potency
1612	342091891	concentrated cordial of concentration
1613	395533477	coffin lid
1614	860285539	white satin shield
1615	845589896	Cerebral Cloche
1616	325818946	Cerebral Culottes
1617	724221259	Cerebral Crossbow
1618	845859794	ice stein
1619	127149792	munchies pill
1620	210101538	homeopathic healing powder
1621	793011281	astral badger
1622	536233488	astral mushroom
1623	750793495	badger badge
1624	587353377	blue-frosted astral cupcake
1625	971935728	green-frosted astral cupcake
1626	728028491	orange-frosted astral cupcake
1627	938693935	purple-frosted astral cupcake
1628	937510323	pink-frosted astral cupcake
1629	222722921	raspberry beret
1630	683181924	pixel shield
1631	933889036	beer cartilage
1632	409720298	Spanish fly trap
1633	170818028	Spanish fly
1634	268463703	around the world
1635	945960359	scrumdiddlyumptious solution
1636	924040526	Toddler-sized Dragon Costume
1637	737312329	phial of hotness
1638	617090691	phial of coldness
1639	304127983	phial of spookiness
1640	644303640	phial of stench
1641	361592233	phial of sleaziness
1642	259609992	Grimacite Bock
1643	647526971	wedge of gray cheese
1644	290239268	hot and sour sauce
1645	539187695	cold and sour sauce
1646	185117899	spooky and sour sauce
1647	196207579	stench and sour sauce
1648	651557405	sleazy and sour sauce
1649	456411411	brick
1650	802819764	milk of magnesium
1651	731952928	foie gras
1652	936651516	candy brain
1653	964608892	jewel-eyed wizard hat
1654	958056739	wad of Crovacite
1655	387561083	white collar
1656	934956185	White Citadel Satisfaction Satchel
1657	397111607	onion shurikens
1658	497612466	Cherry Cloaca Cola
1659	428273887	Diet Cloaca Cola
1660	828998845	Regular Cloaca Cola
1661	958562456	Radio KoL Keychain
1662	492128218	Radio KoL Antenna Ball
1663	844581171	Radio KoL Flashlight
1664	888752795	Radio KoL Maracas
1665	616833564	Radio KoL Bottle Opener
1666	622505825	Radio KoL Patch
1667	593197308	Cat-Herding Prod
1668	718169110	star boomerang
1669	114114505	star stiletto
1670	704469042	fraudwort
1671	865531855	shysterweed
1672	748793811	swindleblossom
1673	662417315	grave robbing shovel
1674	535238979	superhero mask
1675	582580469	cardboard ore
1676	614466541	styrofoam ore
1677	571478721	bubblewrap ore
1678	596308801	pet rock "Groucho" disguise
1679	248081636	cardboard sword
1680	807811088	cardboard staff
1681	668833593	bubblewrap sword
1682	130937139	bubblewrap staff
1683	328381623	bubblewrap crossbow
1684	898396684	styrofoam sword
1685	591779885	styrofoam staff
1686	750590302	styrofoam crossbow
1687	298008237	Platinum Yendorian Express Card
1688	214072075	cardboard crossbow
1689	502744134	blue ribbon
1690	875291892	giant discarded bottlecap
1691	306817444	giant discarded torn-up glove
1692	820093399	salamander slurry
1693	879567053	eyedrops of newt
1694	444477186	Frogade
1695	983306001	papotion of papower
1696	493378202	royal jelly taco
1697	325956148	tofu taco
1698	260209343	jumping bean taco
1699	422869517	catgut taco
1700	400134088	goat cheese taco
1701	370421413	pr0n taco
1702
1703	412211321	Comma Chameleon egg
1704	124500387	roofie
1705	763954529	flaregun
1706	570374647	flaming cardboard sword
1707	787598011	flypaper staff
1708	918258098	grease gun
1709	572775344	sword of static
1710	731273573	wiffle-flail
1711	283925214	bubble bauble bow
1712	849906076	Frost&trade; brand sword
1713	254432749	squeaky staff
1714	941230258	can cannon
1715	300889400	starchy sword
1716	694234214	starchy staff
1717	927501225	starchy crossbow
1718	425881379	pestoblade
1719	430928563	poutine pole
1720	414700847	curdflinger
1721	190422019	muculent machete
1722	928845912	glistening staff
1723	939372371	repeating crossbow
1724
1725	934991406	bigger stick
1726	628334658	sinewy crossbow string
1727	123559093	sturdy sword hilt
1728	952798241	dense meat sword
1729	141835260	dense meat staff
1730	572944807	dense meat crossbow
1731	796162603	Spirit Precipice
1732	480169596	smoldering staff
1733	898064781	hot cross bow
1734	656480531	sword behind inappropriate prepositions
1735	546755347	meatspout staff
1736	738818344	carob cannon
1737	606474244	shuddersword
1738	556407447	hairy staff
1738	223274737	projectile icemaker
1740	153010514	buffalo blade
1741	765175359	giant cheesestick
1742	461564283	potato pistol
1743	562366737	savory sword
1744	742704178	savory staff
1745	974144041	savory crossbow
1746	844461890	Super Magic Power Sword X
1747	961803521	soylent staff
1748	374030643	goulauncher
1749	449401280	defective skull
1750	636892028	Gnollish pie server
1751	815641597	Gnollish slotted spoon
1752	568281524	Knob Goblin spatula
1753	
1754	245093449	filthy pestle
1755	537543561	Knob Goblin melon baller
1756	238982352	huge spoon
1757	171044594	oversized pizza cutter
1758	266723352	star spatula
1759	248378997	foon of fulmination
1760	528474352	foon of frigidity
1761	454519135	foon of foulness
1762	247946167	foon of fearfulness
1763	358096815	foon of fleshiness
